Date,Coffee_Price,USD_JPY,Coffee_Return,USD_JPY_Return
2016-12-08,162.55,113.71299743652344,-0.00245474071801155,-0.002972367961948552
2016-12-09,159.85,114.07499694824219,-0.01661027376191948,0.0031834488570299246
2016-12-12,163.15,115.41200256347656,0.020644354081951866,0.011720408950271599
2016-12-13,164.25,115.00199890136719,0.0067422617223413805,-0.0035525218608339904
2016-12-14,166.05,115.2239990234375,0.010958904109589218,0.001930402290317712
2016-12-15,163.45,117.21099853515625,-0.015657934357121484,0.017244667157530147
2016-12-16,163.35,118.24099731445312,-0.0006118078923217363,0.008787560827646645
2016-12-19,167.3,117.79100036621094,0.024181205999388,-0.003805760763717636
2016-12-20,166.55,117.03700256347656,-0.004482964734010775,-0.006401149496907288
2016-12-21,166.55,117.875,0.0,0.0071601067881839064
2016-12-22,165.7,117.60399627685547,-0.005103572500750664,-0.0022990771846831404
2016-12-23,162.0,117.54199981689453,-0.022329511164755567,-0.0005271628679606177
2016-12-26,162.0,117.30999755859375,0.0,-0.001973781785763351
2016-12-27,160.3,117.19200134277344,-0.01049382716049374,-0.0010058496144915718
2016-12-28,158.4,117.4800033569336,-0.011852776044915858,0.002457522790465738
2016-12-29,159.85,117.08699798583984,0.009154040404040442,-0.003345295878990573
2017-01-02,159.85,116.79499816894531,0.0,-0.002493870557086497
2017-01-03,163.3,117.49500274658203,0.021582733812949728,0.005993446539758196
2017-01-04,168.95,117.65899658203125,0.034598897734231304,0.001395751577647264
2017-01-05,170.9,117.11299896240234,0.011541876294761888,-0.004640508890012884
2017-01-06,171.0,115.26499938964844,0.0005851375073142595,-0.015779628129471646
2017-01-09,174.0,117.1500015258789,0.01754385964912286,0.016353638539122306
2017-01-10,178.2,115.98500061035156,0.024137931034482696,-0.009944523263791805
2017-01-11,178.75,115.87200164794922,0.0030864197530864335,-0.0009742549623460439
2017-01-12,181.3,115.0979995727539,0.014265734265734409,-0.006679802404267909
2017-01-13,178.7,114.66400146484375,-0.014340871483728757,-0.003770683326566604
2017-01-16,178.7,114.22699737548828,0.0,-0.0038111707578027954
2017-01-17,181.35,114.1520004272461,0.014829322887520924,-0.0006565606202153518
2017-01-18,179.9,112.87799835205078,-0.007995588640749896,-0.01116057599014475
2017-01-19,181.0,114.76200103759766,0.00611450806003333,0.01669061033197039
2017-01-20,184.1,114.9800033569336,0.017127071823204387,0.001899603678612305
2017-01-23,186.25,113.80999755859375,0.011678435632808348,-0.010175732859458941
2017-01-24,183.25,112.77999877929688,-0.016107382550335614,-0.0090501608065372
2017-01-26,182.3,113.29299926757812,-0.005184174624829452,0.00454868322250257
2017-01-27,183.5,114.45500183105469,0.006582556226001124,0.010256614009592324
2017-01-30,181.9,114.66799926757812,-0.00871934604904634,0.0018609709765051718
2017-01-31,179.85,113.6500015258789,-0.011269928532160578,-0.008877784108918818
2017-02-01,180.05,112.74299621582031,0.0011120378092857042,-0.007980688938680425
2017-02-02,176.7,113.31099700927734,-0.018605942793668562,0.0050380140010624075
2017-02-03,175.5,112.78900146484375,-0.006791171477079749,-0.004606750961611006
2017-02-06,172.95,112.63899993896484,-0.01452991452991459,-0.0013299304358649344
2017-02-07,171.5,111.8270034790039,-0.00838392599017046,-0.007208839393113675
2017-02-08,170.9,112.38700103759766,-0.0034985422740524408,0.0050077131745633885
2017-02-09,173.8,111.9520034790039,0.016968987712112416,-0.00387053266461157
2017-02-10,174.0,113.43399810791016,0.0011507479861909697,0.013237767818815138
2017-02-13,171.5,113.91400146484375,-0.014367816091954033,0.004231565182750252
2017-02-14,170.1,113.70500183105469,-0.008163265306122436,-0.0018347141800085787
2017-02-15,168.8,114.3010025024414,-0.007642563198118624,0.0052416398732597624
2017-02-16,171.5,114.11199951171875,0.015995260663506983,-0.0016535549696392593
2017-02-17,172.5,113.30500030517578,0.005830903790087438,-0.007071992516090253
2017-02-20,172.5,112.91100311279297,0.0,-0.0034773151345626196
2017-02-21,175.35,113.27999877929688,0.016521739130434643,0.00326802221511846
2017-02-22,174.35,113.66899871826172,-0.005702879954377016,0.0034339684247590707
2017-02-23,176.5,113.41699981689453,0.012331517063378206,-0.0022169536479492713
2017-02-24,170.6,112.68199920654297,-0.033427762039660136,-0.006480515368403106
2017-03-01,163.2,113.0770034790039,-0.04337631887456039,0.0035054780288101828
2017-03-02,162.6,114.12100219726562,-0.003676470588235281,0.00923263516136208
2017-03-03,161.35,114.34200286865234,-0.007687576875768709,0.0019365468856005208
2017-03-06,159.2,113.84700012207031,-0.01332506972420211,-0.004329141821581173
2017-03-07,158.35,113.91699981689453,-0.005339195979899514,0.0006148576137199324
2017-03-08,159.75,113.9260025024414,0.008841174613198666,7.90284642444572e-05
2017-03-09,158.05,114.41100311279297,-0.010641627543035881,0.004257154641594374
2017-03-10,159.2,115.14900207519531,0.007276178424548974,0.006450419472983526
2017-03-13,160.35,114.73200225830078,0.007223618090452355,-0.0036213932329367537
2017-03-14,159.15,114.91500091552734,-0.007483629560336658,0.0015950097063117674
2017-03-15,158.6,114.65899658203125,-0.00345585925227776,-0.002227771234882381
2017-03-16,159.35,113.4020004272461,0.00472887767969743,-0.010962909080456273
2017-03-17,168.2,113.33999633789062,0.05553812362723565,-0.0005467636295820588
2017-03-20,172.4,112.67400360107422,0.02497027348394787,-0.00587606104054339
2017-03-21,171.75,112.572998046875,-0.003770301624129946,-0.0008964406249096779
2017-03-22,167.75,111.53199768066406,-0.02328966521106257,-0.009247336255337801
2017-03-23,166.15,111.36900329589844,-0.009538002980625904,-0.0014614136584579773
2017-03-24,164.05,111.00399780273438,-0.012639181462533844,-0.0032774423974529787
2017-03-27,166.15,110.552001953125,0.012800975312404761,-0.0040718880270655955
2017-03-28,165.7,110.77100372314453,-0.002708396027685911,0.001980984207887948
2017-03-29,166.3,111.22599792480469,0.0036210018105009567,0.004107520798469544
2017-03-30,166.3,111.15399932861328,0.0,-0.0006473180509477539
